date,average_tas_c
1928-05-01,-0.5232318878173601
1928-06-01,-4.173732757568359
1928-07-01,-11.894562530517533
1928-08-01,-18.088880920410134
1928-09-01,-14.37303180694579
1928-10-01,-17.588998413085903
1928-11-01,-30.15067443847653
1928-12-01,-20.172606277465803
1929-01-01,-18.292092704772926
1929-02-01,-8.1346893310546875
1929-03-01,-1.127008056640591
1929-04-01,-0.12958221435542328
1929-05-01,-0.14464569091796875
1929-06-01,-2.0818149566650277
1929-07-01,-12.047569656372048
1929-08-01,-18.986217117309536
1929-09-01,-16.252870559692383
1929-10-01,-23.43032608032223
1929-11-01,-18.667204475402798
1929-12-01,-24.607111740112288
1930-01-01,-13.699129867553665
1930-02-01,-9.070005798339821
1930-03-01,-1.2256797790527116
1930-04-01,0.45575790405274574
1930-05-01,-1.1686820983886719
1930-06-01,-3.0203449249267464
1930-07-01,-7.323631668090798
1930-08-01,-20.69998683929441
1930-09-01,-26.967534255981434
1930-10-01,-18.70134887695309
1930-11-01,-15.01572914123534
1930-12-01,-30.206480979919405
1931-01-01,-16.311169624328613
1931-02-01,-10.928617858886696
1931-03-01,-1.7807876586913949
1931-04-01,-0.5151100158691406
1931-05-01,-1.0480018615722315
1931-06-01,-3.6734886169433594
1931-07-01,-12.210500526428177
1931-08-01,-21.212719917297335
1931-09-01,-18.971897506713844
1931-10-01,-26.294048881530728
1931-11-01,-33.78290615081784
1931-12-01,-17.94088058471678
1932-01-01,-14.713903617858875
1932-02-01,-7.737646102905273
1932-03-01,-1.33652534484861
1932-04-01,-0.004206085205055388
1932-05-01,-0.49015884399409515
1932-06-01,-4.834938812255814
1932-07-01,-13.453886222839344
1932-08-01,-21.38733654022215
1932-09-01,-20.618812370300276
1932-10-01,-27.490103530883772
1932-11-01,-25.449315643310513
1932-12-01,-27.793375778198225
1933-01-01,-17.14509105682373
1933-02-01,-9.621917343139614
1933-03-01,-2.0624477386474496
1933-04-01,-0.41363868713375496
1933-05-01,-1.4683536529540788
1933-06-01,-4.4298442840575945
1933-07-01,-10.704545593261685
1933-08-01,-19.604823303222645
1933-09-01,-26.44265937805173
1933-10-01,-31.72719974517821
1933-11-01,-17.80023021697997
1933-12-01,-32.581935119628895
1934-01-01,-20.295682144165028
1934-02-01,-10.214028167724564
1934-03-01,-1.407601165771439
1934-04-01,-0.8279167175292628
1934-05-01,-2.0786945343017464
1934-06-01,-3.588808059692383
1934-07-01,-11.047932434081986
1934-08-01,-24.899592208862288
1934-09-01,-32.039401054382296
1934-10-01,-22.64490451812742
1934-11-01,-32.805061340332
1934-12-01,-26.48147811889646
1935-01-01,-17.52389430999753
1935-02-01,-8.279113006591786
1935-03-01,-1.3479381561278956
1935-04-01,-0.554318237304642
1935-05-01,-1.0512088775634538
1935-06-01,-5.787447357177712
1935-07-01,-12.212629318237305
1935-08-01,-20.111940383911104
1935-09-01,-18.26993770599364
1935-10-01,-33.32755947113034
1935-11-01,-27.84347877502438
1935-12-01,-27.978857040405245
1936-01-01,-18.295450782775845
1936-02-01,-8.973545455932594
1936-03-01,-1.9502166748046648
1936-04-01,-0.3727828979492074
1936-05-01,-1.002059173583973
1936-06-01,-2.9039558410644304
1936-07-01,-7.06571235656736
1936-08-01,-17.996006774902327
1936-09-01,-23.90396194458006
1936-10-01,-24.026677322387684
1936-11-01,-19.387599182128895
1936-12-01,-28.135516738891567
1937-01-01,-15.620343971252396
1937-02-01,-9.591476058959927
1937-03-01,-1.5755863189697266
1937-04-01,-0.26903457641600426
1937-05-01,-0.6376552581787109
1937-06-01,-3.0109775543212436
1937-07-01,-10.998635101318314
1937-08-01,-16.43691177368163
1937-09-01,-26.155800437927212
1937-10-01,-20.231864356994606
1937-11-01,-29.181837463378884
1937-12-01,-24.743070602416964
1938-01-01,-19.478745651245106
1938-02-01,-7.480464553832974
1938-03-01,-2.1279273986816065
1938-04-01,-0.6384521484374659
1938-05-01,-0.9745643615722202
1938-06-01,-3.5768249511718295
1938-07-01,-6.767006683349564
1938-08-01,-17.439010429382307
1938-09-01,-22.678012847900362
1938-10-01,-23.73429317474364
1938-11-01,-28.972975540161116
1938-12-01,-24.16838855743407
1939-01-01,-15.543320846557606
1939-02-01,-4.5753311157226335
1939-03-01,-2.1184753417968523
1939-04-01,0.06014022827150711
1939-05-01,-0.12714042663571945
1939-06-01,-4.288600158691395
1939-07-01,-16.09177131652831
1939-08-01,-23.420654678344704
1939-09-01,-21.454435157775862
1939-10-01,-25.167394828796375
1939-11-01,-32.812016868591286
1939-12-01,-28.185240936279286
1940-01-01,-21.280399131774885
1940-02-01,-10.01224098205563
1940-03-01,-2.1632053375244027
1940-04-01,-0.46284637451168464
1940-05-01,-1.1145561218261264
1940-06-01,-5.635176849365223
1940-07-01,-10.426128005981411
1940-08-01,-24.52574939727782
1940-09-01,-27.704039192199673
1940-10-01,-25.68319015502928
1940-11-01,-26.341185379028303
1940-12-01,-29.87199287414549
1941-01-01,-18.502531242370594
1941-01-01,-9.6275177001953125
1941-03-01,-1.2046566009521484
1941-04-01,-0.1704067230224382
1941-05-01,-0.23617630004878265
1941-06-01,-1.9865058898925554
1941-07-01,-11.39109954833981
1941-08-01,-20.767034339904768
1941-09-01,-24.878387069702114
1941-10-01,-25.113284492492653
1941-11-01,-30.234484481811506
1941-12-01,-25.57013645172117
1942-01-01,-19.086685371398914
1942-01-01,-6.419414901733376
1942-03-01,-0.8407329559325945
1942-04-01,-0.1843524932860987
1942-05-01,-1.1762039184570199
1942-06-01,-6.685964584350586
1942-07-01,-11.936042785644531
1942-08-01,-22.943213844299294
1942-09-01,-24.204935455322243
1942-10-01,-29.896679496765103
1942-11-01,-36.0170362472534
1942-12-01,-25.613663101196266
1943-01-01,-19.173659324645968
1943-01-01,-9.421107864379849
1943-03-01,-2.7174499511718295
1943-04-01,-0.5031890869140625
1943-05-01,-1.219246673583939
1943-06-01,-6.645122528076172
1943-07-01,-16.929550743102993
1943-08-01,-22.06615447998044
1943-09-01,-27.83551273345944
1943-10-01,-29.746607589721663
1943-11-01,-20.23123531341551
1943-12-01,-21.60019874572751
1944-01-01,-9.150249862670876
1944-01-01,-7.765128707885708
1944-03-01,-1.7114456176757358
1944-04-01,-0.4291950225829737
1944-05-01,-1.423638534545887
1944-06-01,-2.182283020019497
1944-07-01,-10.783479309081997
1944-08-01,-16.47862415313716
1944-09-01,-18.61002388000486
1944-10-01,-29.676881980895985
1944-11-01,-33.14365673065183
1944-11-01,-22.4308546066284
1944-12-01,-17.387363433837862
1945-01-01,-7.515414428710926
1945-03-01,-2.2551261901855355
1945-04-01,-0.23741760253903976
1945-05-01,-1.045407104492142
1945-06-01,-2.9888229370117188
1945-07-01,-12.640198707580566
1945-08-01,-16.140767097473145
1945-09-01,-25.572901916503895
1945-10-01,-29.885714721679676
1945-11-01,-21.742465400695778
1945-11-01,-29.812670135498024
1945-12-01,-28.505559539794888
1946-01-01,-12.226398468017578
1946-03-01,-3.831256866455078
1946-04-01,-0.5933383941650163
1946-05-01,-1.8012012481689226
1946-06-01,-5.721850204467728
1946-07-01,-12.957434082031227
1946-08-01,-19.027025413513172
1946-09-01,-33.541985321044905
1946-10-01,-36.072849655151344
1946-11-01,-32.70608539581298
1946-11-01,-23.066628456115694
1946-12-01,-16.55368556976316
1947-01-01,-6.609243392944336
1947-03-01,-2.551845932006813
1947-04-01,-0.41974105834958664
1947-05-01,-0.4520694732665902
1947-06-01,-3.9599697113036996
1947-07-01,-10.976560974121071
1947-08-01,-12.952138710021927
1947-09-01,-24.736908912658663
1947-10-01,-31.37355155944823
1947-11-01,-27.693558120727516
1947-11-01,-29.40063476562497
1947-12-01,-24.41726284027098
1948-01-01,-8.838724899291947
1948-03-01,-2.5431304931640284
1948-03-01,-0.7938152313232081
1948-05-01,-0.7390838623046534
1948-06-01,-4.179737472534157
1948-07-01,-11.20364303588866
1948-08-01,-20.93731803894042
1948-08-01,-19.037350845336903
1948-10-01,-30.082571029663058
1948-10-01,-26.60444259643552
1948-11-01,-25.45663223266598
1948-12-01,-24.633485603332502
1949-01-01,-10.58641510009761
1949-03-01,-2.0083541870117188
1949-03-01,-0.9685302734374659
1949-05-01,-1.982653427123978
1949-06-01,-5.198568725585915
1949-07-01,-15.072220230102516
1949-08-01,-24.054181671142544
1949-08-01,-21.19879455566405
1949-10-01,-22.68722419738768
1949-10-01,-30.36276321411131
1949-11-01,-22.16773757934567
1949-12-01,-17.38192672729491
1950-01-01,-8.106903839111283
1950-03-01,-1.8886371612548487
1950-03-01,-0.2076587677001953
1950-05-01,-1.3548381805419467
1950-06-01,-4.707852554321278
1950-07-01,-8.873892974853504
1950-08-01,-15.145850753784146
1950-08-01,-29.70443782806393
1950-10-01,-23.463698005676235
1950-10-01,-23.298339271545387
1950-11-01,-20.503017997741665
1950-12-01,-21.711035156249977
1951-01-01,-5.0491825103759425
1951-03-01,-1.8100559234619027
1951-03-01,0.23480262756351067
1951-05-01,-1.0701339721679233
1951-06-01,-2.3260665893554346
1951-07-01,-9.699154663085892
1951-08-01,-15.361535835266068
1951-08-01,-23.647771263122536
1951-10-01,-22.782476997375454
1951-10-01,-24.54460887908934
1951-11-01,-19.66788196563718
1951-12-01,-22.487771415710426
1952-01-01,-10.931486511230446
1952-02-01,-2.0074935913085596
1952-03-01,-0.38124313354489914
1952-04-01,-0.4976970672607308
1952-05-01,-4.688715744018509
1952-06-01,-14.22358818054198
1952-07-01,-18.30936355590819
1952-08-01,-15.16391506195066
1952-09-01,-22.3963726043701
1952-10-01,-24.57545261383055
1952-11-01,-30.57965335845944
1952-12-01,-17.772560691833462
1953-01-01,-9.98232955932616
1953-02-01,-1.3219421386718295
1953-03-01,0.07525787353517899
1953-04-01,-0.2348545074462436
1953-05-01,-6.41951522827145
1953-06-01,-10.623245620727516
1953-07-01,-19.10208187103268
1953-08-01,-21.548746871948225
1953-09-01,-24.762051773071278
1953-10-01,-32.63575344085692
1953-11-01,-26.785585594177235
1953-12-01,-19.164932060241682
1954-01-01,-6.904384231567349
1954-02-01,-1.3253055572509425
1954-03-01,0.13166389465334305
1954-04-01,-0.5821681976318018
1954-05-01,-3.9304885864257812
1954-06-01,-12.331969451904286
1954-07-01,-22.475629234313942
1954-08-01,-26.79167785644529
1954-09-01,-15.023778915405273
1954-10-01,-32.57594051361082
1954-11-01,-27.851213264465315
1954-12-01,-22.722701454162575
1955-01-01,-8.9694366455078125
1955-02-01,-0.968795013427723
1955-03-01,-0.24319763183592613
1955-04-01,-0.7982574462890284
1955-05-01,-2.927835464477539
1955-06-01,-13.176647186279297
1955-07-01,-15.576776504516602
1955-08-01,-26.722880363464327
1955-09-01,-29.060955047607393
1955-10-01,-31.800649261474575
1955-11-01,-26.692296600341763
1955-12-01,-20.438066291809065
1956-01-01,-9.244797897338856
1956-02-01,-1.48545112609861
1956-03-01,-0.005356216430641325
1956-04-01,-0.1959552764892578
1956-05-01,0.11549530029299149
1956-06-01,-5.256375122070267
1956-07-01,-19.65749416351315
1956-08-01,-24.507043266296364
1956-09-01,-23.389615058898897
1956-10-01,-29.069947052001936
1956-11-01,-27.953707313537564
1956-12-01,-18.033205223083485
1957-01-01,-11.38731536865231
1957-02-01,-1.9025505065917514
1957-03-01,-0.12736740112302414
1957-04-01,-1.3161029815673828
1957-05-01,-4.577219009399414
1957-06-01,-10.670468139648392
1957-07-01,-14.880013465881348
1957-08-01,-18.374501609802223
1957-09-01,-29.687104988098127
1957-10-01,-30.97253551483152
1957-11-01,-27.489608383178677
1957-12-01,-18.89139270782468
1958-01-01,-7.9798789978027
1958-02-01,-1.84451637268063
1958-03-01,-0.3143718719481967
1958-04-01,-0.5457656860351108
1958-05-01,-3.813426971435547
1958-06-01,-8.095167541503884
1958-07-01,-23.098442459106423
1958-08-01,-24.15119419097897
1958-09-01,-23.74872970581052
1958-10-01,-16.725458717346157
1958-11-01,-23.913759040832502
1958-12-01,-20.979549026489224
1959-01-01,-7.557299804687489
1959-02-01,-1.2193634033203011
1959-03-01,0.00401229858402985
1959-04-01,-0.3904392242431527
1959-05-01,-2.303865432739258
1959-06-01,-3.1079299926757358
1959-07-01,-11.969205665588333
1959-08-01,-16.393352317810013
1959-09-01,-18.4542963027954
1959-10-01,-21.821371650695767
1959-11-01,-25.801871109008772
1959-12-01,-8.886874008178665
1960-01-01,-6.6068878173828125
1960-02-01,-2.020434188842728
1960-03-01,-0.0083980560302734375
1960-04-01,-0.6952629089355469
1960-05-01,-3.7169086456298714
1960-06-01,-8.67673950195308
1960-07-01,-11.72597103118892
1960-08-01,-19.653886604309065
1960-09-01,-31.35647792816161
1960-10-01,-19.637323951721157
1960-11-01,-18.947990798950173
1960-12-01,-19.902666282653797
1961-01-01,-11.951431655883766
1961-02-01,-2.3163986206054688
1961-03-01,0.37124061584472656
1961-04-01,-1.4680671691894531
1961-05-01,-5.547484970092739
1961-06-01,-9.897439575195278
1961-07-01,-24.759039688110335
1961-08-01,-23.717288589477505
1961-09-01,-25.973132705688442
1961-10-01,-28.88973178863523
1961-11-01,-26.21942577362057
1961-12-01,-24.013475418090792
1962-01-01,-11.221006011962857
1962-02-01,-2.4442562103271257
1962-03-01,-0.5030757904052621
1962-04-01,-1.5891914367675781
1962-05-01,-4.506645202636719
1962-06-01,-15.043183135986283
1962-07-01,-19.496676826477028
1962-08-01,-32.40145187377928
1962-09-01,-27.509054374694813
1962-10-01,-27.705943870544417
1962-11-01,-28.056162261962868
1962-12-01,-22.66906261444089
1963-01-01,-7.820185470581009
1963-02-01,-1.0998420715332031
1963-03-01,-0.46741676330566406
1963-04-01,-1.3916030883788721
1963-05-01,-3.878816223144497
1963-06-01,-8.38138198852539
1963-07-01,-20.52114181518553
1963-08-01,-29.440539169311506
1963-09-01,-31.81809558868406
1963-10-01,-33.28166828155514
1963-11-01,-26.92149829864499
1963-12-01,-21.973458099365217
1964-01-01,-10.233321380615223
1964-02-01,-2.2600471496581918
1964-03-01,-0.37723197937009445
1964-04-01,-1.377282333374012
1964-05-01,-4.370794296264648
1964-06-01,-13.922293472289994
1964-07-01,-27.764200973510725
1964-08-01,-22.70197391510007
1964-09-01,-28.571057319641085
1964-10-01,-20.443787384033186
1964-11-01,-21.219931411743147
1964-12-01,-19.577263450622524
1965-01-01,-8.492086410522461
1965-02-01,-1.283339691162098
1965-03-01,-0.2751689910888331
1965-04-01,-0.545819854736294
1965-05-01,-3.0342559814453125
1965-06-01,-9.206841659545887
1965-07-01,-10.61494522094722
1965-08-01,-24.80594348907468
1965-09-01,-23.363775062561018
1965-10-01,-24.88697299957272
1965-11-01,-29.73025856018063
1965-12-01,-23.47352848052975
1966-01-01,-9.252001571655228
1966-02-01,-0.49955978393552414
1966-03-01,0.0038688659668082437
1966-04-01,0.9768138885498274
1966-05-01,-2.242869949340786
1966-06-01,-6.375570297241211
1966-07-01,-10.91532592773433
1966-08-01,-21.429247283935524
1966-09-01,-32.3410181045532
1966-10-01,-28.60960540771481
1966-11-01,-27.58557262420652
1966-12-01,-18.74546375274656
1967-01-01,-9.232851028442383
1967-02-01,-1.774545669555664
1967-03-01,-0.063350677490234375
1967-04-01,-0.8208015441894077
1967-05-01,-1.0288154602050668
1967-06-01,-7.659067153930664
1967-07-01,-7.550117492675781
1967-08-01,-27.828511428832996
1967-09-01,-27.539886283874495
1967-10-01,-32.273548126220675
1967-11-01,-25.89376277923583
1967-12-01,-20.71108303070065
1968-01-01,-8.30661811828611
1968-02-01,-3.387786865234375
1968-03-01,0.027841186523460237
1968-04-01,-0.5957649230956577
1968-05-01,-4.9525749206542855
1968-06-01,-12.310445785522461
1968-07-01,-23.950508117675753
1968-08-01,-34.05283660888671
1968-09-01,-29.627223205566395
1968-10-01,-31.316440963745094
1968-11-01,-28.845277976989735
1968-12-01,-15.298151016235352
1969-01-01,-5.708853530883744
1969-02-01,-2.5075725555419695
1969-03-01,-0.46388549804686363
1969-04-01,-1.8379009246825717
1969-05-01,-6.2281311035155795
1969-06-01,-17.733176994323713
1969-07-01,-27.290519142150856
1969-08-01,-31.156324958801235
1969-09-01,-20.23144798278807
1969-10-01,-22.552511596679665
1969-11-01,-33.68163452148434
1969-12-01,-20.716867637634266
1970-01-01,-6.456977081298817
1970-02-01,-2.875996017456032
1970-03-01,-0.6326831817626726
1970-04-01,-1.6393424987792855
1970-05-01,-4.09820098876952
1970-06-01,-12.345664596557583
1970-07-01,-17.389202880859358
1970-08-01,-26.29498729705807
1970-09-01,-28.816662788391085
1970-10-01,-28.94374771118163
1970-11-01,-33.817329788207985
1970-12-01,-16.204981803894043
1971-01-01,-8.650391006469704
1971-02-01,-1.7377555847167514
1971-03-01,-0.1925491333007585
1971-04-01,-1.3403324127197038
1971-05-01,-6.531463623046875
1971-06-01,-9.205716323852528
1971-07-01,-19.86293125152585
1971-08-01,-16.594920730590786
1971-09-01,-21.99950981140134
1971-10-01,-31.98059520721432
1971-11-01,-22.997649574279762
1971-12-01,-19.115312576293917
1972-01-01,-7.96030921936034
1972-02-01,-2.765608978271473
1972-03-01,-0.6396888732909929
1972-04-01,-1.3396556854247592
1972-05-01,-6.808799743652344
1972-06-01,-4.609895324706997
1972-07-01,-20.614498519897438
1972-08-01,-28.337187194824196
1972-09-01,-31.311206436157192
1972-10-01,-30.52044811248777
1972-11-01,-26.41607780456542
1972-12-01,-16.5204496383667
1973-01-01,-9.534027099609375
1973-02-01,-2.0156723022460596
1973-03-01,0.24538764953615555
1973-04-01,-0.9521423339843409
1973-05-01,-3.4277240753173714
1973-06-01,-13.358230972290016
1973-07-01,-22.820066261291487
1973-08-01,-28.94949569702146
1973-09-01,-17.32396697998044
1973-10-01,-35.66510009765622
1973-11-01,-30.952885627746554
1973-12-01,-20.260801124572737
1974-01-01,-9.511069107055619
1974-02-01,-1.5341850280761378
1974-03-01,0.22030143737794106
1974-04-01,-0.8098850250244141
1974-05-01,-4.012569427490234
1974-06-01,-10.821479797363281
1974-07-01,-23.256526756286604
1974-08-01,-30.42212619781492
1974-09-01,-21.740033912658674
1974-10-01,-31.79272708892819
1974-11-01,-28.560321044921864
1974-12-01,-23.23327751159667
1975-01-01,-7.477148056030273
1975-02-01,-2.1113002777099155
1975-03-01,-0.13648338317869957
1975-04-01,-0.066204071044921875
1975-05-01,-1.9472507476806413
1975-06-01,-5.778816604614235
1975-07-01,-19.05607051849364
1975-08-01,-26.421479225158663
1975-09-01,-28.502130508422823
1975-10-01,-27.409992599487282
1975-11-01,-33.04911804199216
1975-12-01,-15.120438957214333
1976-01-01,-5.961491394042923
1976-02-01,-2.1831573486327898
1976-03-01,-0.2563056945800781
1976-04-01,-1.7213226318359034
1976-05-01,-6.127214050292935
1976-06-01,-9.851369476318325
1976-07-01,-21.539091682434048
1976-08-01,-25.092995834350575
1976-09-01,-34.83363094329832
1976-10-01,-33.575207710266085
1976-11-01,-31.31830272674557
1976-12-01,-12.404842758178688
1977-01-01,-5.937294769287064
1977-02-01,-1.3747360229492074
1977-03-01,-0.19853744506832527
1977-04-01,-0.7723751068115234
1977-05-01,-4.2239501953124545
1977-06-01,-15.707324218749989
1977-07-01,-15.19699478149414
1977-08-01,-21.41902217864987
1977-09-01,-30.989561653137173
1977-10-01,-24.705782508850064
1977-11-01,-16.97301197052002
1977-12-01,-15.276315307617153
1978-01-01,-8.044482421874989
1978-02-01,-0.7536083221435206
1978-03-01,-0.29820594787594246
1978-04-01,0.02648811340333168
1978-05-01,-3.3728000640869027
1978-06-01,-10.74567527770995
1978-07-01,-11.56195030212399
1978-08-01,-11.680209922790482
1978-09-01,-21.45257873535155
1978-10-01,-22.202618026733376
1978-11-01,-23.299863433837857
1978-12-01,-8.906856918334938
1979-01-01,-1.896926116943348
1979-02-01,-0.5153411865234148
1979-03-01,0.92772674560546875
1979-04-01,1.8305286407471044
1979-05-01,-1.3760341644286882
1979-06-01,-3.737738418579056
1979-07-01,-10.431057357788063
1979-08-01,-21.112899589538557
1979-09-01,-17.32357559204098
1979-10-01,-17.3314414978027
1979-11-01,-14.670181083679154
1979-12-01,-11.30531387329097
1980-01-01,-4.348416137695267
1980-02-01,-1.3033092498778842
1980-03-01,0.6109378814697379
1980-04-01,-0.3814483642577784
1980-05-01,-2.225693511962845
1980-06-01,-12.233694076538086
1980-07-01,-14.339693641662564
1980-08-01,-18.529294586181607
1980-09-01,-20.7627679824829
1980-10-01,-15.662672805786087
1980-11-01,-19.83526573181149
1980-12-01,-15.08812141418457
1981-01-01,-4.067549514770462
1981-02-01,-0.48055992126461433
1981-03-01,0.8813117980957372
1981-04-01,-0.08587150573725921
1981-05-01,-0.98889923095703125
1981-06-01,-8.880256652832031
1981-07-01,-16.517098045349087
1981-08-01,-22.744469070434548
1981-09-01,-25.350324821472157
1981-10-01,-15.652183532714844
1981-11-01,-24.56920356750487
1981-12-01,-19.532884025573708
1982-01-01,-8.38524322509761
1982-02-01,-1.3135082244872933
1982-03-01,-0.07846107482907883
1982-04-01,-0.3486087799071811
1982-05-01,-3.0385044097899936
1982-06-01,-9.328056335449219
1982-07-01,-14.21646633148191
1982-08-01,-25.261504554748512
1982-09-01,-31.811346435546852
1982-10-01,-26.305219650268526
1982-11-01,-23.873574066162092
1982-12-01,-22.22689723968503
1983-01-01,-6.45076522827145
1983-02-01,-0.8565601348876726
1983-03-01,0.38988838195803055
1983-04-01,-0.4406105041503565
1983-05-01,-2.348971557617176
1983-06-01,-2.601282882690384
1983-07-01,-20.446815490722628
1983-08-01,-19.161853408813442
1983-09-01,-26.902491950988747
1983-10-01,-27.44175586700436
1983-11-01,-17.023180580139126
1983-12-01,-15.459600830078102
1984-01-01,-6.1660133361816065
1984-02-01,-1.2841049194335596
1984-03-01,0.10650062561035156
1984-04-01,-0.03985481262202484
1984-05-01,-1.8370525360107308
1984-06-01,-10.322160339355435
1984-07-01,-13.368863296508778
1984-08-01,-14.795179939269985
1984-09-01,-12.29440364837643
1984-10-01,-13.832919502258278
1984-11-01,-10.980255126953125
1984-12-01,-13.18135929107666
1985-01-01,-2.8241134643554346
1985-02-01,-0.3334888458251726
1985-03-01,0.9305561065673942
1985-04-01,0.6518798828125227
1985-05-01,-2.928312683105446
1985-06-01,-2.7377342224120866
1985-07-01,-14.698715972900345
1985-08-01,-13.48698902130127
1985-09-01,-14.775629234313953
1985-10-01,-16.27504253387451
1985-11-01,-16.800689315795864
1985-12-01,-11.95489921569822
1986-01-01,-7.154661178588867
1986-02-01,-0.8147773742675781
1986-03-01,0.5637825012207145
1986-04-01,-0.28859901428222656
1986-05-01,-1.1266242980956918
1986-06-01,-10.554983901977494
1986-07-01,-11.842705535888626
1986-08-01,-7.0493606567382585
1986-09-01,-21.074654006957985
1986-10-01,-27.96585140228268
1986-11-01,-16.021093559265125
1986-12-01,-10.497843170165993
1987-01-01,-5.278565979003872
1987-02-01,-1.4083683013915902
1987-03-01,0.29725494384769036
1987-04-01,-0.02810020446776207
1987-05-01,-1.839912796020485
1987-06-01,-8.203619384765602
1987-07-01,-8.947610092163075
1987-08-01,-24.683805465698214
1987-09-01,-30.09163303375243
1987-10-01,-28.980488967895496
1987-11-01,-20.730610275268532
1987-12-01,-17.699509620666475
1988-01-01,-6.531959152221646
1988-02-01,-0.9521762847900277
1988-03-01,0.12631950378420242
1988-04-01,0.23776550292973297
1988-05-01,-1.44858589172361
1988-06-01,-12.164775466918911
1988-07-01,-16.929485130310013
1988-08-01,-25.90990581512449
1988-09-01,-22.912045669555653
1988-10-01,-23.87775993347165
1988-11-01,-24.438193321228
1988-12-01,-19.559964370727528
1989-01-01,-6.729911422729458
1989-02-01,-2.319561004638672
1989-03-01,0.4742481231689908
1989-04-01,0.498947906494152
1989-05-01,-0.26352500915527344
1989-06-01,-7.152038192748989
1989-07-01,-12.936075210571289
1989-08-01,-26.451245498657215
1989-09-01,-25.80904178619383
1989-10-01,-22.92983760833738
1989-11-01,-27.3816690444946
1989-12-01,-20.499539184570295
1990-01-01,-6.133168029785111
1990-02-01,-1.7492961883544922
1990-03-01,0.06361045837405754
1990-04-01,-0.37521629333491546
1990-05-01,-5.118025588989212
1990-06-01,-16.516592979431152
1990-07-01,-15.213702201843262
1990-08-01,-18.957178115844698
1990-09-01,-26.574371147155745
1990-10-01,-32.26466464996335
1990-11-01,-19.701381111144997
1990-12-01,-12.77830066680906
1991-01-01,-9.126628494262661
1991-02-01,-1.1005176544189226
1991-03-01,-0.32795600891108734
1991-04-01,0.11482963562013992
1991-05-01,-6.962537002563465
1991-06-01,-11.143366241455055
1991-07-01,-20.5133726119995
1991-08-01,-22.26397686004637
1991-09-01,-8.577019119262673
1991-10-01,-18.872385406494118
1991-11-01,-14.964245414733853
1991-12-01,-17.095564079284657
1992-01-01,-9.355164337158158
1992-02-01,-0.563587570190407
1992-03-01,0.359758758544956
1992-04-01,1.1305217742919922
1992-05-01,-2.729409027099564
1992-06-01,-10.172282028198197
1992-07-01,-16.97027721405027
1992-08-01,-19.694533538818348
1992-09-01,-31.81256217956542
1992-10-01,-19.69736213684081
1992-11-01,-26.00771541595458
1992-12-01,-16.17990036010741
1993-01-01,-7.27598304748534
1993-02-01,-0.848636245727505
1993-03-01,0.11381072998051422
1993-04-01,-0.626174163818348
1993-05-01,-0.9451580047607422
1993-06-01,-9.026866149902332
1993-07-01,-21.535808753967274
1993-08-01,-25.35118103027341
1993-09-01,-22.346958351135243
1993-10-01,-17.063563156127884
1993-11-01,-27.309755134582502
1993-12-01,-21.838801956176724
1994-01-01,-9.742045211791947
1994-02-01,-1.6496044158935206
1994-03-01,-0.14581794738768394
1994-04-01,0.6519451141357422
1994-05-01,-2.7022716522216683
1994-06-01,-14.527639007568325
1994-07-01,-17.45385589599607
1994-08-01,-24.045297813415516
1994-09-01,-20.728940200805653
1994-10-01,-21.051785278320295
1994-11-01,-22.261420059204085
1994-12-01,-20.935580253601046
1995-01-01,-7.075049209594681
1995-02-01,-1.5695842742919695
1995-03-01,-0.3553073883056186
1995-04-01,-0.797085571289017
1995-05-01,-3.284117507934525
1995-06-01,-8.419640350341751
1995-07-01,-13.23051013946531
1995-08-01,-23.693172454833956
1995-09-01,-15.813534927368153
1995-10-01,-18.58577518463133
1995-11-01,-30.77051677703855
1995-12-01,-22.550288009643538
1996-01-01,-7.761100387573208
1996-02-01,-1.2848537445067905
1996-03-01,0.3381195068359375
1996-04-01,-0.2560276031493913
1996-05-01,-3.0608161926269304
1996-06-01,-8.689628601074219
1996-07-01,-20.472633934020962
1996-08-01,-28.852017211914045
1996-09-01,-22.532094383239723
1996-10-01,-20.632188796997042
1996-11-01,-20.589181900024386
1996-12-01,-19.10971984863278
1997-01-01,-4.431642532348633
1997-02-01,-0.9302532196044808
1997-03-01,0.12128067016601562
1997-04-01,-0.39468727111812996
1997-05-01,-3.266386413574196
1997-06-01,-8.998297119140602
1997-07-01,-17.91453590393064
1997-08-01,-18.191168212890602
1997-09-01,-26.025278472900368
1997-10-01,-26.23698863983151
1997-11-01,-23.82263755798337
1997-12-01,-19.894006729125948
1998-01-01,-3.9737266540527116
1998-02-01,-0.8666053771972315
1998-03-01,0.15882759094239418
1998-04-01,-0.3039516448974382
1998-05-01,-1.227654647827137
1998-06-01,-8.762709045410134
1998-07-01,-21.074463653564436
1998-08-01,-24.59936332702634
1998-09-01,-32.638033676147444
1998-10-01,-22.643891525268543
1998-11-01,-17.846236610412575
1998-12-01,-19.762953948974598
1999-01-01,-7.412248611450195
1999-02-01,-1.0059379577636491
1999-03-01,-0.18714447021483238
1999-04-01,-1.4699428558349155
1999-05-01,-5.586118698120117
1999-06-01,-10.060297393798805
1999-07-01,-12.37836418151852
1999-08-01,-20.817257308959938
1999-09-01,-28.50398368835448
1999-10-01,-28.7645469665527
1999-11-01,-27.08648681640622
1999-12-01,-18.71715393066404
2000-01-01,-7.761380386352528
