date,year,month,average_tas_c
2039-06-09,2039,Jun,-3.285257720947243
2039-07-10,2039,Jul,-9.5544639587402
2039-08-09,2039,Aug,-15.311047554016113
2039-09-09,2039,Sep,-22.999511146545387
2039-10-09,2039,Oct,-22.399827957153292
2039-11-07,2039,Nov,-14.348728561401344
2039-12-08,2039,Dec,-8.173236465454067
2040-01-07,2040,Jan,-2.742221069335926
2040-02-07,2040,Feb,0.2124195098876953
2040-03-08,2040,Mar,1.4840293884277571
2040-04-08,2040,Apr,1.802202606201206
2040-05-09,2040,May,0.831894683837902
2040-06-08,2040,Jun,-1.2754024505615007
2040-07-09,2040,Jul,-3.313195800781216
2040-08-08,2040,Aug,-11.938281631469692
2040-09-08,2040,Sep,-14.077545166015625
2040-10-08,2040,Oct,-14.044140815734863
2040-11-06,2040,Nov,-16.165587806701637
2040-12-07,2040,Dec,-11.282312011718716
2041-01-06,2041,Jan,-2.4905723571777116
2041-02-06,2041,Feb,0.40219764709473793
2041-03-08,2041,Mar,1.4620868682861783
2041-04-08,2041,Apr,2.0147941589355582
2041-05-09,2041,May,0.785075759887718
2041-06-08,2041,Jun,-5.075663757324207
2041-07-09,2041,Jul,-13.062833023071278
2041-08-08,2041,Aug,-14.447454452514648
2041-09-08,2041,Sep,-14.71871871948241
2041-10-08,2041,Oct,-12.328738594055153
2041-11-06,2041,Nov,-11.993771362304642
2041-12-07,2041,Dec,-11.562052154540993
2042-01-06,2042,Jan,-3.74888343811034
2042-02-06,2042,Feb,0.9451789855957031
2042-03-08,2042,Mar,2.2626186370849837
2042-04-08,2042,Apr,2.7055011749267805
2042-05-09,2042,May,0.9665035247803075
2042-06-08,2042,Jun,-1.5717498779296761
2042-07-09,2042,Jul,-5.258160018920876
2042-08-08,2042,Aug,-9.90417900085447
2042-09-08,2042,Sep,-25.12182464599607
2042-10-08,2042,Oct,-20.885147476196266
2042-11-06,2042,Nov,-5.466631698608353
2042-12-07,2042,Dec,-11.317621803283657
2043-01-06,2043,Jan,-5.230184936523415
2043-02-06,2043,Feb,0.7419384002685661
2043-03-08,2043,Mar,1.555670166015659
2043-04-08,2043,Apr,1.1853824615478743
2043-05-09,2043,May,0.63977813720703125
2043-06-08,2043,Jun,0.9150932312011832
2043-07-09,2043,Jul,-7.635309219360352
2043-08-08,2043,Aug,-10.174392318725552
2043-09-08,2043,Sep,-11.928746795654263
2043-10-08,2043,Oct,-12.352609252929653
2043-11-06,2043,Nov,-15.176307868957508
2043-12-07,2043,Dec,-12.952390670776367
2044-01-06,2044,Jan,-6.966468811035156
2044-02-06,2044,Feb,-0.5441925048828011
2044-03-07,2044,Mar,0.8576988220215185
2044-04-07,2044,Apr,0.717071533203125
